	name	Longitude	Latitude	address1	city	zip_code	state	display_address	price	rating	review_count
0	Hupo琥珀	-73.953575	40.742827	1007 50th Ave	Long Island City	11101	NY	['1007 50th Ave', 'Long Island City, NY 11101']		4.5	20
1	Chow House	-74.00072	40.72915	181 Bleecker St	New York	10012	NY	['181 Bleecker St', 'New York, NY 10012']	$$	4.5	339
2	Han Dynasty	-73.988074	40.732072	90 3rd Ave	New York	10003	NY	['90 3rd Ave', 'New York, NY 10003']	$$	4.0	1205
3	Joe's Shanghai	-73.9977602206654	40.7146691442891	9 Pell St	New York	10013	NY	['9 Pell St', 'New York, NY 10013']	$$	4.0	6000
4	Birds of a Feather	-73.960441	40.71442	191 Grand St	Brooklyn	11211	NY	['191 Grand St', 'Brooklyn, NY 11211']	$$	4.0	301
5	Wah Fung No 1 Fast Food	-73.99457	40.71735	79 Chrystie St	New York	10002	NY	['79 Chrystie St', 'New York, NY 10002']	$	4.5	1352
6	Xi'An Town	-73.95694	40.71841	165 Bedford Ave	Brooklyn	11211	NY	['165 Bedford Ave', 'Brooklyn, NY 11211']		4.0	41
7	China Xiang 中国湘	-73.9925113993899	40.7582902125633	360 W 42nd Street	New York	10036	NY	['360 W 42nd Street', 'New York, NY 10036']	$$	4.0	439
8	Café China	-73.9819464127197	40.7499225208569	13 E 37th St	New York	10016	NY	['13 E 37th St', 'New York, NY 10016']	$$	4.0	1578
9	Hunan Delight	-73.9780712127686	40.6755282563532	752 Union St	Brooklyn	11215	NY	['752 Union St', 'Brooklyn, NY 11215']	$$	4.0	292
10	Dun Huang - East Village	-73.98568	40.73081	300 E 12th St	New York	10003	NY	['300 E 12th St', 'New York, NY 10003']	$$	4.5	302
11	Kings Co Imperial	-73.95097	40.71512	20 Skillman Ave	Brooklyn	11211	NY	['20 Skillman Ave', 'Brooklyn, NY 11211']	$$	4.0	276
12	Momo King	-73.98617	40.6918	139 Lawrence St	Brooklyn	11201	NY	['139 Lawrence St', 'Brooklyn, NY 11201']		4.5	13
13	China Blue	-74.009958	40.724038	135 Watts St	New York	10013	NY	['135 Watts St', 'New York, NY 10013']	$$	4.0	674
14	China Express	-73.9501435	40.7061859	192 Union Ave	Brooklyn	11211	NY	['192 Union Ave', 'Brooklyn, NY 11211']	$	4.0	93
15	Three Times	-73.99104	40.73285	818 Broadway	New York	10003	NY	['818 Broadway', 'New York, NY 10003']		3.5	14
16	Noodle Village	-73.998803	40.714167	13 Mott St	New York	10013	NY	['13 Mott St', 'New York, NY 10013']	$	4.0	1051
17	Szechuan Garden	-73.967586	40.80053	239 W 105th St	New York	10025	NY	['239 W 105th St', 'New York, NY 10025']	$$	4.0	283
18	Lucky House Kitchen	-73.9351565390825	40.6838402152061	343 Lewis Ave	Brooklyn	11233	NY	['343 Lewis Ave', 'Brooklyn, NY 11233']	$	4.5	91
19	Tasty Hand-Pulled Noodles	-73.99787	40.7142	1 Doyers St	New York	10013	NY	['1 Doyers St', 'New York, NY 10013']	$	4.0	1573
20	Shu Jiao Fu Zhou Cuisine Restaurant	-73.9916928979573	40.7184290357839	118 Eldridge St	New York	10002	NY	['118 Eldridge St', 'New York, NY 10002']	$	4.5	795
21	Han Dynasty	-73.9825977757573	40.6911319610036	1 Dekalb Ave	Brooklyn	11201	NY	['1 Dekalb Ave', 'Brooklyn, NY 11201']	$$	4.0	244
22	Lazy Siu's	-73.96077	40.71261	742 Driggs Ave	Brooklyn	11211	NY	['742 Driggs Ave', 'Brooklyn, NY 11211']		5.0	26
23	88 Lan Zhou Handmade Noodle	-73.99675	40.7155	40 Bowery St	New York	10013	NY	['40 Bowery St', 'New York, NY 10013']	$	4.0	1782
24	Uncle Ted's Modern Chinese Cuisine	-73.999961	40.72882	163 Bleecker St	New York	10012	NY	['163 Bleecker St', 'New York, NY 10012']	$$	3.5	451
25	Zhen Wei Fang	-73.99343	40.72128	207 Bowery	New York	10002	NY	['207 Bowery', 'New York, NY 10002']		4.0	169
26	Xifu Food	-73.9819963	40.6880326	318 Livingston St	Brooklyn	11217	NY	['318 Livingston St', 'Brooklyn, NY 11217']	$	4.5	128
27	Szechuan Mountain House	-73.98858	40.72911	23 St Marks Pl	New York	10003	NY	['23 St Marks Pl', 'New York, NY 10003']	$$	4.0	303
28	Clay Pot - East Village	-73.9865907985248	40.7279880270274	58 St Mark's Pl	New York	10003	NY	"[""58 St Mark's Pl"", 'New York, NY 10003']"	$$	4.0	298
29	The Tang - Upper West Side	-73.966393	40.80005	920 Amsterdam Ave	New York	10025	NY	['920 Amsterdam Ave', 'New York, NY 10025']	$$	4.5	166
30	Jiang Diner	-73.98838	40.72665	309 E 5th St	New York	10003	NY	['309 E 5th St', 'New York, NY 10003']	$$	4.0	101
31	Dim Sum Palace	-73.9893699	40.76015	334 W 46th St	New York	10036	NY	['334 W 46th St', 'New York, NY 10036']	$$	4.0	1164
32	The Wei	-73.98171	40.68983	30 Dekalb Ave	Brooklyn	11201	NY	['30 Dekalb Ave', 'Brooklyn, NY 11201']	$$	4.0	221
33	Hao Noodle Chelsea	-74.00436	40.7406999	343 W 14th St	New York	10014	NY	['343 W 14th St', 'New York, NY 10014']	$$	4.5	333
34	Dian Kitchen	-73.98321	40.72772	435 E 9th St	New York	10009	NY	['435 E 9th St', 'New York, NY 10009']	$$	5.0	195
35	Hardee Chinese- American	-73.9722290039062	40.6933441162109	351 Myrtle Ave	New York	11205	NY	['351 Myrtle Ave', 'New York, NY 11205']	$	4.5	18
36	Hutong	-73.967443	40.761551	731 Lexington Ave	New York	10022	NY	['731 Lexington Ave', 'New York, NY 10022']	$$$	3.5	203
37	Han Dynasty	-73.97647	40.78752	215 W 85th St	New York	10024	NY	['215 W 85th St', 'New York, NY 10024']	$$	4.0	575
38	New Moon	-73.97766	40.74692	536 3rd Ave	New York	10016	NY	['536 3rd Ave', 'New York, NY 10016']	$$	4.0	107
39	Tri Dim Shanghai	-73.95793	40.77395	1378 3rd Ave	New York	10075	NY	['1378 3rd Ave', 'New York, NY 10075']	$$	4.0	356
40	Fishmarket Restaurant	-74.00192	40.70717	111 South St	New York	10038	NY	['111 South St', 'New York, NY 10038']	$$	4.5	540
41	Golden Forest	-73.98945	40.7167	353 Grand St	New York	10002	NY	['353 Grand St', 'New York, NY 10002']	$	4.0	158
42	Hong Kong Cafe	-73.95667	40.687267	357 Franklin Ave	Brooklyn	11238	NY	['357 Franklin Ave', 'Brooklyn, NY 11238']	$	4.0	31
43	Fatima's Halal Kitchen	-73.9275405041124	40.7631186084319	25-25 Broadway	Astoria	11106	NY	['25-25 Broadway', 'Astoria, NY 11106']	$	4.0	384
44	First Wok	-73.98456	40.70154	155 York St	Brooklyn	11201	NY	['155 York St', 'Brooklyn, NY 11201']		5.0	4
45	Meet Noodles	-73.9891	40.73097	50 3rd Ave	New York	10003	NY	['50 3rd Ave', 'New York, NY 10003']	$$	4.5	163
46	Hwa Yuan	-73.99598	40.7137	42 E Broadway	New York	10002	NY	['42 E Broadway', 'New York, NY 10002']	$$$	4.0	229
47	Chongkho Restaurant	-73.94929	40.71101	562 Grand St	Brooklyn	11211	NY	['562 Grand St', 'Fl 1', 'Brooklyn, NY 11211']		5.0	6
48	Zest Szechuan	-73.98445	40.75274	45 W 39th St	New York	10018	NY	['45 W 39th St', 'New York, NY 10018']	$$	4.0	558
49	Kings Co Imperial	-73.9854200459023	40.7179421782795	168 1/2 Delancey St	New York	10002	NY	['168 1/2 Delancey St', 'New York, NY 10002']	$$	4.0	52
50	C And Y Chinese	-73.98496	40.67042	399 5th Ave	Brooklyn	11215	NY	['399 5th Ave', 'Brooklyn, NY 11215']	$	4.0	54
51	Hao Noodle and Tea By Madam Zhu's Kitchen	-73.9998929006093	40.7334863190479	401 6th Ave	New York	10014	NY	['401 6th Ave', 'New York, NY 10014']	$$	4.0	697
52	Hui Restaurant & Bar	-73.95846	40.76701	314 E 70th St	New York	10021	NY	['314 E 70th St', 'New York, NY 10021']	$$	4.5	125
53	Ling Long Xuan Restaurant	-74.0569	40.73237	586 Newark Ave	Jersey City	07306	NJ	['586 Newark Ave', 'Jersey City, NJ 07306']	$$	4.0	90
54	Wei Williamsburg	-73.9542168	40.7107868	145 Borinquen Pl	Brooklyn	11211	NY	['145 Borinquen Pl', 'Brooklyn, NY 11211']	$$	3.5	143
55	China Restaurant	-73.929931640625	40.650260925293	937 Utica Ave	Brooklyn	11203	NY	['937 Utica Ave', 'Brooklyn, NY 11203']	$	4.0	63
56	Fortune House	-73.992805	40.698455	82 Henry St	Brooklyn	11201	NY	['82 Henry St', 'Brooklyn, NY 11201']	$$	3.0	122
57	Hop Lee Restaurant	-73.99849	40.71426	16 Mott St	New York	10013	NY	['16 Mott St', 'New York, NY 10013']	$$	4.0	299
58	Zen Yai Pho Noodle Bar	-73.960337	40.713897	208 Grand St	Brooklyn	11211	NY	['208 Grand St', 'Brooklyn, NY 11211']	$$	4.5	39
59	New Double Dragon	-73.98801	40.7242	37 1st Ave	New York	10003	NY	['37 1st Ave', 'New York, NY 10003']	$	4.0	80
60	Decoy	-74.006519	40.734196	529 Hudson St	New York	10014	NY	['529 Hudson St', 'New York, NY 10014']	$$$	4.0	414
61	Tipsy Shanghai	-73.99882	40.72929	228 Thompson St	New York	10012	NY	['228 Thompson St', 'New York, NY 10012']	$$	4.0	148
62	Kum Kau	-73.966702	40.693573	465 Myrtle Ave	Brooklyn	11205	NY	['465 Myrtle Ave', 'Brooklyn, NY 11205']	$$	3.5	248
63	Wing Cheong Restaurant	-73.945514	40.680375	1389 Fulton St	Brooklyn	11216	NY	['1389 Fulton St', 'Brooklyn, NY 11216']	$	4.0	52
64	Dim Sum Palace	-73.98986	40.7259	59 2nd Ave	New York	10003	NY	['59 2nd Ave', 'New York, NY 10003']	$$	4.5	120
65	Nyonya	-73.9968228	40.7190148	199 Grand St	New York	10013	NY	['199 Grand St', 'New York, NY 10013']	$$	4.0	2048
66	Hardee's	-73.9305902612873	40.6716833260603	209 Utica Ave	Crown Heights	11213	NY	['209 Utica Ave', 'Crown Heights, NY 11213']	$	4.0	36
67	Sup Crab	-73.99502	40.71733	97 Bowery	New York	10002	NY	['97 Bowery', 'New York, NY 10002']		4.0	192
68	Pig Heaven	-73.95686	40.77544	1420 3rd Ave	New York	10028	NY	['1420 3rd Ave', 'New York, NY 10028']	$$	4.0	357
69	China Garden	-73.92577	40.74166	39-20 47th Ave	Sunnyside	11104	NY	['39-20 47th Ave', 'Sunnyside, NY 11104']	$	4.0	63
70	Win Son	-73.94339	40.70747	159 Graham Ave	Brooklyn	11206	NY	['159 Graham Ave', 'Brooklyn, NY 11206']	$$	4.0	441
71	Buddakan	-74.0048000961542	40.7422762672197	75 9th Ave	New York	10011	NY	['75 9th Ave', 'New York, NY 10011']	$$$	4.0	3892
72	Thai sidewalk	-73.9866872	40.702424	Jay Street And Front St	Brooklyn	11201	NY	['Jay Street And Front St', 'Brooklyn, NY 11201']		4.5	24
73	886	-73.98873	40.72877	26 Saint Marks Pl	New York	10003	NY	['26 Saint Marks Pl', 'New York, NY 10003']	$$	4.0	316
74	Clay Pot - West Village	-74.00319	40.73138	270 Bleeker St	New York	10014	NY	['270 Bleeker St', 'New York, NY 10014']	$$	4.5	50
75	M Noodle Shop	-73.988659	40.720348	92 Rivington St	New York	10002	NY	['92 Rivington St', 'New York, NY 10002']		4.5	19
76	Shanghai 21	-73.99889	40.7144199	21 Mott St	New York	10013	NY	['21 Mott St', 'New York, NY 10013']	$$	4.0	1607
77	Thank You Come Again	-73.98331	40.69121	445 Albee Square W	Brooklyn	11201	NY	['445 Albee Square W', 'Brooklyn, NY 11201']		4.0	21
78	Lucky Garden	-73.91221	40.7003	305L Wyckoff Ave	Brooklyn	11237	NY	['305L Wyckoff Ave', 'Brooklyn, NY 11237']	$	4.5	12
79	Chen's Buffet Bar	-74.00845	40.70712	32 Cedar St	New York	10038	NY	['32 Cedar St', 'New York, NY 10038']	$	4.0	37
80	Wo Hop	-73.9988691693115	40.7142239034582	17 Mott St	New York	10013	NY	['17 Mott St', 'New York, NY 10013']	$$	3.5	1406
81	Silky Kitchen	-73.98829	40.73297	137 E 13th St	New York	10003	NY	['137 E 13th St', 'New York, NY 10003']	$$	4.5	196
82	Good Chinese Restaurant	-73.9116479761463	40.6951122106303	663 Knickerbocker Ave	Brooklyn	11221	NY	['663 Knickerbocker Ave', 'Brooklyn, NY 11221']	$	3.5	128
83	Yu Kitchen	-73.9693099	40.79759	2656 Broadway	New York	10025	NY	['2656 Broadway', 'New York, NY 10025']	$$	4.5	85
84	Food Sing	-73.961257	40.714324	172 Grand St	Brooklyn	11211	NY	['172 Grand St', 'Brooklyn, NY 11211']	$	3.5	47
85	Fong On	-73.9937	40.71417	81 Division St	New York	10002	NY	['81 Division St', 'New York, NY 10002']	$	4.5	46
86	Old Xi'an	-74.00747	40.70591	164 Pearl St	New York	10005	NY	['164 Pearl St', 'New York, NY 10005']	$$	4.5	182
87	99 Favor Taste	-73.99249	40.7176199	285 Grand St	New York	10002	NY	['285 Grand St', 'New York, NY 10002']	$$	4.0	1789
88	King Wah Restaurant	-73.8989976712028	40.7099237520059	6417 Fresh Pond Rd	Ridgewood	11385	NY	['6417 Fresh Pond Rd', 'Ridgewood, NY 11385']	$	3.5	74
89	Chung Chun Kitchen	-73.973	40.69314	338 Myrtle Ave	Brooklyn	11205	NY	['338 Myrtle Ave', 'Brooklyn, NY 11205']	$	4.0	21
90	Haidilao Hotpot	-73.8280301	40.7612633	138-23 39th Ave	Flushing	11354	NY	['138-23 39th Ave', 'Flushing, NY 11354']		4.5	425
91	New China Wok Chinese Kitchen	-73.97927	40.68257	57 4th Ave	Brooklyn	11217	NY	['57 4th Ave', 'Brooklyn, NY 11217']	$	4.0	25
92	Congee Village	-73.99031	40.7187	100 Allen St	New York	10002	NY	['100 Allen St', 'New York, NY 10002']	$$	3.5	1554
93	Little Tong Noodle Shop	-73.98424	40.72937	177 1st Ave	New York	10003	NY	['177 1st Ave', 'New York, NY 10003']	$$	4.0	254
94	Chef Tan Newport 蜀湘门第	-74.0344276659991	40.7283333339534	558 Washington Blvd	Jersey City	07310	NJ	['558 Washington Blvd', 'Jersey City, NJ 07310']	$$	3.5	130
95	Uluh	-73.9866071	40.7293403	152 2nd Ave	New York	10003	NY	['152 2nd Ave', 'Ste A', 'New York, NY 10003']	$$$	4.5	238
96	Xi'an Famous Foods	-73.9808	40.75606	24 W 45th St	New York	10036	NY	['24 W 45th St', 'New York, NY 10036']	$	4.0	1639
97	Excellent Dumpling House	-73.995028194335	40.7440494396358	165 W 23rd St	New York	10011	NY	['165 W 23rd St', 'New York, NY 10011']	$$	4.0	576
98	Wok Wok	-73.99883	40.71406	11 Mott St	New York	10013	NY	['11 Mott St', 'New York, NY 10013']	$$	4.0	893
99	Jade Garden	-73.9389026440374	40.8418951405518	4028 Broadway	New York	10032	NY	['4028 Broadway', 'New York, NY 10032']	$	3.5	81
100	Grand Sichuan	-74.001052	40.747413	229 9th Ave	New York	10001	NY	['229 9th Ave', 'New York, NY 10001']	$$	3.5	448
101	Monarch Theater Restaurant	-73.96222	40.71595	146 Metropolitan Ave	Brooklyn	11249	NY	['146 Metropolitan Ave', 'Brooklyn, NY 11249']	$$	5.0	49
102	Ho May Kitchen	-73.94072	40.7186	100 Woodpoint Rd	Brooklyn	11211	NY	['100 Woodpoint Rd', 'Brooklyn, NY 11211']		4.0	13
103	Panda Chinese Restaurant	-73.8569718	40.717395	73-03 Yellowstone Blvd	Forest Hills	11375	NY	['73-03 Yellowstone Blvd', 'Forest Hills, NY 11375']	$	4.0	50
104	Golden Dragon Kitchen	-73.955184	40.713829	394 Metropolitan Ave	Brooklyn	11211	NY	['394 Metropolitan Ave', 'Brooklyn, NY 11211']	$	3.5	18
105	Mission Chinese Food	-73.92315	40.70933	599 Johnson Ave	Brooklyn	11237	NY	['599 Johnson Ave', 'Brooklyn, NY 11237']	$$	3.5	60
106	YunShang Rice Noodle House	-73.99765	40.71525	53 Bayard St	New York	10013	NY	['53 Bayard St', 'New York, NY 10013']	$$	4.0	167
107	Hunan House	-73.97653	40.76292	40 W 56th St	New York	10019	NY	['40 W 56th St', 'New York, NY 10019']	$$	3.5	257
108	Tang Hotpot	-73.99435	40.71866	135 Bowery	New York	10002	NY	['135 Bowery', 'New York, NY 10002']	$$$	4.0	216
109	21 Shanghai House	-73.9964454932541	40.7140138244835	21 Division St	New York	10002	NY	['21 Division St', 'New York, NY 10002']	$$	4.0	424
110	Spy C Cuisine	-73.84249	40.71903	72-06 Austin	Forest Hills	11375	NY	['72-06 Austin', 'Forest Hills, NY 11375']	$$	4.0	170
111	Happy Hot Hunan	-73.96466	40.80133	969 Amsterdam Ave	New York	10025	NY	['969 Amsterdam Ave', 'New York, NY 10025']	$$	3.5	147
112	Lotus Express	-73.9246	40.86627	4840 Broadway	Manhattan	10034	NY	['4840 Broadway', 'Manhattan, NY 10034']	$	4.0	60
113	U Like	-73.949259	40.694007	602 Marcy Ave	Brooklyn	11206	NY	['602 Marcy Ave', 'Brooklyn, NY 11206']	$	4.0	47
114	No Pork Halal Kitchen	-73.97936	40.68332	50 4th Ave	Brooklyn	11217	NY	['50 4th Ave', 'Brooklyn, NY 11217']	$	4.0	116
115	Spicy Moon	-73.98722	40.72674	328 E 6th St	New York	10003	NY	['328 E 6th St', 'New York, NY 10003']	$$	4.5	215
116	King's Kitchen	-73.9367651939392	40.6913483887911	158 Lewis Ave	Brooklyn	11221	NY	['158 Lewis Ave', 'Brooklyn, NY 11221']		5.0	5
117	Asian Taste	-73.9829911834261	40.7228795731505	199 E 3rd St	New York	10009	NY	['199 E 3rd St', 'New York, NY 10009']		4.5	11
118	Spicy Village	-73.99327	40.71695	68 Forsyth St	New York	10002	NY	['68 Forsyth St', 'Ste B', 'New York, NY 10002']	$	4.0	634
119	Wok 88	-73.95322	40.78042	1570 3rd Ave	New York	10128	NY	['1570 3rd Ave', 'New York, NY 10128']	$$	3.5	276
120	Hardee	-73.9109	40.67941	126 Hull St	Brooklyn	11233	NY	['126 Hull St', 'Brooklyn, NY 11233']		5.0	2
121	Auntie Guan's Kitchen 108	-73.9974148512518	40.7377213477598	108 W 14th St	New York	10011	NY	['108 W 14th St', 'New York, NY 10011']	$$	3.5	333
122	Pinch Chinese	-74.0018	40.72645	177 Prince St	New York	10012	NY	['177 Prince St', 'New York, NY 10012']	$$	4.0	324
123	Junzi Kitchen	-74.004978	40.726138	30 Vandam St	New York	10013	NY	['30 Vandam St', 'New York, NY 10013']		5.0	1
124	Big Wong	-73.99842	40.71624	67 Mott St	New York	10013	NY	['67 Mott St', 'New York, NY 10013']	$	3.5	1402
125	New Choi Hee II	-73.9079299	40.72083	5907 Grand Ave	Maspeth	11378	NY	['5907 Grand Ave', 'Maspeth, NY 11378']		4.0	5
126	Vanessa's Dumpling House	-73.9917399	40.71839	118A Eldridge St	New York	10002	NY	['118A Eldridge St', 'New York, NY 10002']	$	4.0	2580
127	Bund On Broadway	-73.9282292	40.7631578922095	25-08 Broadway	Astoria	11106	NY	['25-08 Broadway', 'Astoria, NY 11106']	$$	4.0	142
128	Le Sia	-73.989841	40.728886	11 E 7th St	New York	10003	NY	['11 E 7th St', 'New York, NY 10003']	$$	4.0	231
129	MáLà Project	-73.98542	40.72713	122 1st Ave	New York	10009	NY	['122 1st Ave', 'New York, NY 10009']	$$	4.0	605
130	Wan's Garden	-73.901421	40.702864	6826 Forest Ave	Ridgewood	11385	NY	['6826 Forest Ave', 'Ridgewood, NY 11385']	$	4.0	25
131	The Bao	-73.9889199	40.72939	13 St Marks Pl	New York	10003	NY	['13 St Marks Pl', 'New York, NY 10003']	$$	3.5	1114
132	Chong Qing Xiao Mian	-73.98753	40.76513	796 9th Ave	New York	10019	NY	['796 9th Ave', 'New York, NY 10019']	$$	4.0	300
133	Hakkasan	-73.989961	40.758619	311 W 43rd St	New York	10036	NY	['311 W 43rd St', 'New York, NY 10036']	$$$$	3.5	901
134	Noodle Fun	-73.9470367431641	40.7795333862305	1744 1st Ave	New York	10128	NY	['1744 1st Ave', 'New York, NY 10128']	$$	4.0	145
135	Spice Symphony	-73.9715347290039	40.7558937072754	150 E 50th St	New York	10022	NY	['150 E 50th St', 'New York, NY 10022']	$$	4.5	435
136	Great NY Noodle Town	-73.9971172437072	40.7150363828814	28 Bowery	New York	10013	NY	['28 Bowery', 'New York, NY 10013']	$	3.5	1278
137	Tri Dim West	-73.97368	40.78412	467 Columbus Ave	New York	10024	NY	['467 Columbus Ave', 'New York, NY 10024']	$$	4.5	61
138	Yummy City	-73.948986355818	40.7879244458184	1557 Lexington Ave	New York	10029	NY	['1557 Lexington Ave', 'New York, NY 10029']	$	4.0	43
139	PACIFIC MOON	-73.90269	40.75119	59-02 Broadway	Woodside	11377	NY	['59-02 Broadway', 'Woodside, NY 11377']	$	4.0	74
140	China Garden	-73.921517	40.703364	133 Irving Ave	Brooklyn	11237	NY	['133 Irving Ave', 'Brooklyn, NY 11237']	$	5.0	11
141	Super Taste	-73.99341	40.71513	26 Eldridge St	New York	10002	NY	['26 Eldridge St', 'New York, NY 10002']	$	4.0	541
142	Delicious Wok	-73.896705	40.700328	5952 Summerfield St	Ridgewood	11385	NY	['5952 Summerfield St', 'Ridgewood, NY 11385']	$	4.5	27
143	Tomorrow	-74.004785	40.707425	200 Pearl St	New York	10038	NY	['200 Pearl St', 'New York, NY 10038']	$	4.0	102
144	Bao Bao Cafe	-74.01367	40.70854	106 Greenwich St	New York	10006	NY	['106 Greenwich St', 'New York, NY 10006']	$	4.0	170
145	M Shanghai Bistro & Garden	-73.95757	40.71293	292 Grand St	Brooklyn	11211	NY	['292 Grand St', 'Brooklyn, NY 11211']	$$	3.5	421
146	Yaso Tangbao	-73.9863992364001	40.6918206366101	148 Lawrence St	Brooklyn	11201	NY	['148 Lawrence St', 'Brooklyn, NY 11201']	$$	3.5	742
147	Dim Sum Bar	-73.961346	40.714735	167 Grand St	Brooklyn	11249	NY	['167 Grand St', 'Brooklyn, NY 11249']	$$	4.0	187
148	Macao trading	-74.003904	40.719623	311 Church St	New York	10013	NY	['311 Church St', 'New York, NY 10013']	$$$	4.0	732
149	Legend 72	-73.9796901	40.77796	127 W 72nd St	New York	10023	NY	['127 W 72nd St', 'New York, NY 10023']	$$	3.5	218
150	Real Kung Fu Little Steamed Buns Ramen	-73.9868181646996	40.7616286634162	811 8th Ave	New York	10019	NY	['811 8th Ave', 'New York, NY 10019']	$$	3.5	977
151	Empire Szechuan Garden	-73.9186565	40.7442226	4342 46th St	Sunnyside	11104	NY	['4342 46th St', 'Sunnyside, NY 11104']	$	3.5	42
152	Di Di Restaurant	-73.94729	40.62813	2318 Nostrand Ave	Brooklyn	11210	NY	['2318 Nostrand Ave', 'Brooklyn, NY 11210']	$	4.0	37
153	Red Bowl	-73.958762175149	40.7170493866292	208 Bedford Ave	Brooklyn	11211	NY	['208 Bedford Ave', 'Brooklyn, NY 11211']	$$	3.5	253
154	Xi'an Famous Foods	-73.98551	40.72782	81 St Marks Pl	New York	10003	NY	['81 St Marks Pl', 'New York, NY 10003']	$$	4.0	1589
155	Chinese Musician Restaurant	-73.9537321	40.7303597	151 Greenpoint Ave	Brooklyn	11222	NY	['151 Greenpoint Ave', 'Brooklyn, NY 11222']	$	3.0	124
156	New China	-73.93612	40.69701	1135 Myrtle Ave	Brooklyn	11206	NY	['1135 Myrtle Ave', 'Brooklyn, NY 11206']	$	3.5	13
157	Tuome	-73.9828906263924	40.72412482724	536 E 5th St	New York	10009	NY	['536 E 5th St', 'New York, NY 10009']	$$$	4.5	474
158	Little Alley	-73.97728	40.74744	550 3rd Ave	New York	10016	NY	['550 3rd Ave', 'New York, NY 10016']	$$	4.0	339
159	Hunan Slurp	-73.98563	40.72669	112 1st Ave	New York	10009	NY	['112 1st Ave', 'New York, NY 10009']	$$$	4.0	206
160	Little Pepper	-73.84618	40.78245	18-24 College Point Blvd	College Point	11356	NY	['18-24 College Point Blvd', 'College Point, NY 11356']	$$	4.0	309
161	Xi'an Famous Foods	-73.9867	40.69212	54 Willoughby St	Brooklyn	11201	NY	['54 Willoughby St', 'Brooklyn, NY 11201']		4.0	11
162	Fortune Place	-73.9585	40.70849	286 Broadway	Brooklyn	11211	NY	['286 Broadway', 'Brooklyn, NY 11211']	$	3.5	16
163	King's Kitchen	-73.99367	40.71399	92 E Broadway	New York	10002	NY	['92 E Broadway', 'New York, NY 10002']	$	4.0	254
164	House Special 甘來飯店	-73.9967999	40.71785	171 Hester St	New York	10013	NY	['171 Hester St', 'New York, NY 10013']		4.0	51
165	Golden Wok	-73.921549	40.745129	4218 43rd Ave	Sunnyside	11104	NY	['4218 43rd Ave', 'Sunnyside, NY 11104']	$	3.0	46
166	Da Tang Szechuan	-73.98376	40.75128	18 W 38th St	New York	10018	NY	['18 W 38th St', 'New York, NY 10018']	$$	4.5	192
167	Shanghai	-73.958381	40.768291	1388 2nd Ave	New York	10021	NY	['1388 2nd Ave', 'New York, NY 10021']	$	4.0	92
168	JJ Kitchen	-73.96627	40.69354	475 B Myrtle Ave	Brooklyn	11205	NY	['475 B Myrtle Ave', 'Brooklyn, NY 11205']		4.5	12
169	Peng's Noodle Folk	-73.94932	40.77726	1659 1st Ave	New York	10028	NY	['1659 1st Ave', 'New York, NY 10028']	$$	4.5	419
170	Hai Sun Chinese Restaurant	-73.9600143432617	40.6575736999512	651 Flatbush Ave	Brooklyn	11225	NY	['651 Flatbush Ave', 'Brooklyn, NY 11225']	$	3.5	40
171	Red Peony Chinese Cuisine	-73.97589	40.76278	24 W 56th St	New York	10019	NY	['24 W 56th St', 'New York, NY 10019']	$$	4.0	65
172	J J Chan's Garden	-73.8922443	40.7587084	7521 31st Ave	East Elmhurst	11370	NY	['7521 31st Ave', 'East Elmhurst, NY 11370']	$$	3.5	114
173	Tiny Shanghai	-73.99795	40.71781	122 Mulberry St	New York	10013	NY	['122 Mulberry St', 'New York, NY 10013']	$$	4.0	242
174	Hunan House I	-74.06242	40.72857	382 Summit Ave	Jersey City	07306	NJ	['382 Summit Ave', 'Jersey City, NJ 07306']	$	4.5	31
175	Xi’an Famous Foods	-74.009347	40.709193	8 Liberty Pl	New York	10038	NY	['8 Liberty Pl', 'New York, NY 10038']	$$	4.0	100
176	Good Taste	-73.9335449	40.7543728	3801 29th St	Long Island City	11101	NY	['3801 29th St', 'Long Island City, NY 11101']	$	3.5	46
177	King Wok	-74.0050399	40.72904	222 Varick St	New York	10014	NY	['222 Varick St', 'New York, NY 10014']	$	3.5	129
178	WK Restaurant	-73.99836	40.7155	69 Bayard St	New York	10013	NY	['69 Bayard St', 'New York, NY 10013']	$	4.0	71
179	Asian Garden	-73.8603101670742	40.6925863273397	84-17 Jamaica Ave	Jamaica	11421	NY	['84-17 Jamaica Ave', 'Jamaica, NY 11421']	$$	4.0	19
180	Nan Xiang Xiao Long Bao	-73.8325853625656	40.7598810063385	39-16 Prince St	Flushing	11354	NY	['39-16 Prince St', 'Ste 104', 'Flushing, NY 11354']	$	4.0	3380
181	Atlas Kitchen	-73.9668	40.80332	258 W 109th St	New York	10025	NY	['258 W 109th St', 'New York, NY 10025']	$$	3.5	94
182	Authentic Szechuan	-73.9848930557056	40.6711753186162	384 5th Ave	Park Slope	11215	NY	['384 5th Ave', 'Park Slope, NY 11215']	$$	3.5	83
183	Hunan Bistro	-73.9881	40.73234	96 3rd Ave	New York	10003	NY	['96 3rd Ave', 'New York, NY 10003']	$$	3.5	212
184	The Dumpling Shop	-73.9877445929247	40.7281980640218	124 2nd Ave	New York	10003	NY	['124 2nd Ave', 'New York, NY 10003']		4.5	115
