	name	Longitude	Latitude	address1	city	zip_code	state	display_address	price	rating	review_count
180	BarKogi Korean Fried Chicken	-73.9684579	40.7554222	957 2nd Ave	New York	10022	NY	['957 2nd Ave', 'New York, NY 10022']	$$	2.5	591
181	DOMODOMO Jersey City	-74.03473	40.71961	200 Greene St	Jersey City	07302	NJ	['200 Greene St', 'Jersey City, NJ 07302']		4.0	84
182	Jin Da Lai	-73.8281665929767	40.7645446214285	35-30 Union St	Flushing	11354	NY	['35-30 Union St', 'Flushing, NY 11354']	$$	4.5	22
183	Soram	-74.01068	40.82457	321 Broad Ave	Ridgefield	07657	NJ	['321 Broad Ave', 'Ridgefield, NJ 07657']	$$	4.0	61
184	Jeong Yook	-73.81248	40.7647	152-12 Northern Blvd	Flushing	11354	NY	['152-12 Northern Blvd', 'Flushing, NY 11354']		4.0	103
185	Bossam House	-73.9946667104959	40.8519145099471	464 Broad Ave	Palisades Park	07650	NJ	['464 Broad Ave', 'Palisades Park, NJ 07650']		5.0	41
186	Gopchang Story Flushing	-73.8053579	40.762706	160-18 Northern Blvd	Flushing	11358	NY	['160-18 Northern Blvd', 'Fl 1', 'Flushing, NY 11358']		3.5	75
187	Joong Koog Jip	-73.81533	40.76193	149-08 41st Ave	Flushing	11355	NY	['149-08 41st Ave', 'Flushing, NY 11355']	$$	4.0	205
188	Mandoo Bar	-73.98619	40.7472	2 W 32nd St	New York	10001	NY	['2 W 32nd St', 'New York, NY 10001']	$$	3.5	835
189	MIGHTY Bowl	-73.95945	40.7738	1109 Lexington Ave	New York	10075	NY	['1109 Lexington Ave', 'New York, NY 10075']	$$	4.5	87
190	Drunken Chicken	-73.92757	40.76271	25-30 Broadway	Astoria	11106	NY	['25-30 Broadway', 'Astoria, NY 11106']	$$	4.0	91
191	Hortus NYC	-73.98652	40.74545	271 5th Ave	New York	10016	NY	['271 5th Ave', 'New York, NY 10016']		4.5	158
192	Obaltan	-73.9829498	40.8314694	799 Abbot Blvd	Fort Lee	07024	NJ	['799 Abbot Blvd', 'Fort Lee, NJ 07024']	$$$	4.5	240
193	Red Poke	-73.991915	40.7588993	600 9th Ave	New York	10036	NY	['600 9th Ave', 'New York, NY 10036']	$$	4.5	525
194	Bonchon - Chelsea	-73.9978394302478	40.7453339140814	267 W 23rd St	New York	10011	NY	['267 W 23rd St', 'New York, NY 10011']	$$	3.0	89
195	Yeomiji	-73.8075672	40.989967	13 Spencer Pl	Scarsdale	10583	NY	['13 Spencer Pl', 'Scarsdale, NY 10583']	$$	4.0	134
196	Debasaki	-73.831729888916	40.7648439008281	33-67 Farrington St	Flushing	11354	NY	['33-67 Farrington St', 'Flushing, NY 11354']	$$	4.0	488
197	Korilla BBQ	-73.991317	40.818878	237 Park Ave	New York	10029	NY	['237 Park Ave', 'New York, NY 10029']	$	3.5	54
198	Cup & Cup	-73.984846	40.746245	15 E 31st St	New York	10016	NY	['15 E 31st St', 'New York, NY 10016']	$	4.0	335
199	Pelicana Chicken	-73.98631	40.74761	11 W 32nd St	New York	10001	NY	['11 W 32nd St', 'New York, NY 10001']	$$	4.0	226
200	Mad For Chicken	-73.8079404	40.7635739	157-18 Northern Blvd	Flushing	11354	NY	['157-18 Northern Blvd', 'Flushing, NY 11354']	$$	4.0	1685
201	BCD Tofu House	-73.7619636	40.7614151	220-05 Northern Blvd	Bayside	11361	NY	['220-05 Northern Blvd', 'Bayside, NY 11361']	$$	4.0	673
202	Jeunju Restaurant	-73.81391	40.76337	40-11 150th St	Flushing	11354	NY	['40-11 150th St', 'Flushing, NY 11354']	$$	4.0	29
203	Sa Rit Gol	-73.9687949386285	40.8505748160743	166 Main St	Fort Lee	07024	NJ	['166 Main St', 'Fort Lee, NJ 07024']	$$	4.0	153
204	Bonchon - 38th Street	-73.9891703	40.7537928	207 W 38th St	New York	10018	NY	['207 W 38th St', 'New York, NY 10018']	$$	3.5	1023
205	Hometown Hotpot & BBQ	-73.99689	40.71931	194 Grand St	New York	10013	NY	['194 Grand St', 'New York, NY 10013']	$$	4.0	1183
206	Kum Gang San	-73.8274914084069	40.7639509305055	138-20 Northern Blvd	Flushing	11354	NY	['138-20 Northern Blvd', 'Flushing, NY 11354']	$$	3.0	390
207	Chung Moo Rollrice & Dongas	-73.8268536329269	40.7609309256077	39-04 Union St	Flushing	11354	NY	['39-04 Union St', 'Flushing, NY 11354']	$	4.0	165
208	Bonjuk	-73.8121	40.7646	152-26 Northern Blvd	Flushing	11354	NY	['152-26 Northern Blvd', 'Flushing, NY 11354']	$$	4.0	154
209	Mori	-73.983902	40.671718	351 5th Ave	Brooklyn	11215	NY	['351 5th Ave', 'Brooklyn, NY 11215']	$$	4.5	91
210	Bagelberry	-73.921318	40.766842	3113 30th Ave	Astoria	11102	NY	['3113 30th Ave', 'Astoria, NY 11102']	$	3.5	108
211	ChilSung Korean BBQ	-73.7559984	40.7491255	221-28 Horace Harding Expy	Oakland Gardens	11364	NY	['221-28 Horace Harding Expy', 'Oakland Gardens, NY 11364']	$$$	4.0	142
212	Noona Noodles	-73.98631	40.74761	11 W 32nd St	New York	10001	NY	['11 W 32nd St', 'New York, NY 10001']		4.5	29
213	Myung San	-73.8031031180687	40.7621256898097	162-21 Depot Rd	Flushing	11358	NY	['162-21 Depot Rd', 'Flushing, NY 11358']	$$	4.0	46
214	Turntable LP Bar & Karaoke	-73.98735	40.74769	34-36 W 32nd St	New York	10001	NY	['34-36 W 32nd St', 'Fl 5', 'New York, NY 10001']	$$	4.0	194
215	BBQ Olive Chicken	-73.9862868189812	40.7472671229607	25 W 32nd St	New York	10001	NY	['25 W 32nd St', 'New York, NY 10001']	$$	3.5	663
216	BulgogiZip	-74.1687525925926	40.74219	562 Broad St	Newark	07102	NJ	['562 Broad St', 'Newark, NJ 07102']	$	4.5	30
217	Kum Sung Chik Naengmyun	-73.81495	40.76323	40-07 149th Pl	Flushing	11354	NY	['40-07 149th Pl', 'Flushing, NY 11354']	$$	4.0	89
218	Dons Bogam Green	-73.98416	40.75005	3 W 36th St	New York	10018	NY	['3 W 36th St', 'New York, NY 10018']		4.0	13
219	Chung Dam Dong Restaurant	-73.9999327	40.844726	118 Broad Ave	Palisades Park	07650	NJ	['118 Broad Ave', 'Ste N6-12', 'Palisades Park, NJ 07650']	$$	4.0	214
220	Canal Street Market	-74.00102	40.71897	265 Canal St	New York	10013	NY	['265 Canal St', 'New York, NY 10013']	$$	4.0	176
221	99 Favor Taste	-73.99249	40.7176199	285 Grand St	New York	10002	NY	['285 Grand St', 'New York, NY 10002']	$$	4.0	1801
222	Tong Sam Gyup Goo Yi	-73.80299	40.76214	162-23 Depot Rd	Flushing	11358	NY	['162-23 Depot Rd', 'Flushing, NY 11358']	$$	4.0	202
223	Mr Tofu House	-74.266843274808	40.9150478252128	146 Mountain View Blvd	Wayne	07470	NJ	['146 Mountain View Blvd', 'Wayne, NJ 07470']	$$	4.5	122
224	Picnic Garden	-73.81062	40.76489	154-05 Northern Blvd	Flushing	11354	NY	['154-05 Northern Blvd', 'Flushing, NY 11354']	$$	3.5	1291
225	WingK Boy Chicken	-74.145901	40.827258	662 Passaic Ave	Nutley	07110	NJ	['662 Passaic Ave', 'Nutley, NJ 07110']		3.5	13
226	SGD Dubu So Gong Dong Tofu & BBQ	-73.9768947349182	40.8187806209541	725 River Rd	Edgewater	07020	NJ	['725 River Rd', 'Unit 45', 'Edgewater, NJ 07020']	$$	3.5	141
227	The Gochujang	-73.9867252	40.7478744	11 W 32nd St	New York	10001	NY	['11 W 32nd St', 'New York, NY 10001']	$	3.0	69
228	Sayori Japanese Restaurant	-74.13663	40.62422	1440 Forest Ave	Staten Island	10302	NY	['1440 Forest Ave', 'Staten Island, NY 10302']	$$	4.0	45
229	Ahri's Kitchen	-74.043793	40.725925	227 7th St	Jersey City	07302	NJ	['227 7th St', 'Jersey City, NJ 07302']	$$	3.5	283
230	JAN CHI MA EUL	-73.822561763227	40.7577810368157	41-65 Bowne St	Flushing	11355	NY	['41-65 Bowne St', 'Flushing, NY 11355']		5.0	6
231	Dekalb Market Hall	-73.983311	40.691025	445 Albee Square W	Brooklyn	11201	NY	['445 Albee Square W', 'Basement Level', 'Brooklyn, NY 11201']	$$	4.0	643
232	Kobeque	-73.986284328775	40.7475453147469	11 W 32nd St	New York	10001	NY	['11 W 32nd St', 'New York, NY 10001']	$$	3.5	91
233	KPOT AYCE Rolling Hot Pot	-73.970136	40.849999	1642 Schlosser St	Fort Lee	07024	NJ	['1642 Schlosser St', 'Fort Lee, NJ 07024']	$$	4.0	29
234	Fat Buddha	-73.9805949	40.7298105	212 Ave A	New York	10009	NY	['212 Ave A', 'New York, NY 10009']	$$	3.5	614
235	Koreander Restaurant	-74.204707	40.830669	128 Watchung Ave	Montclair	07043	NJ	['128 Watchung Ave', 'Montclair, NJ 07043']	$$	4.0	198
236	Korean BBQ Grill	-73.7813176	40.909017	496 Main St	New Rochelle	10801	NY	['496 Main St', 'New Rochelle, NY 10801']	$$	4.5	102
237	Bada Story	-73.9827123	40.831231	799 Abbott Blvd	Fort Lee	07024	NJ	['799 Abbott Blvd', 'Fort Lee, NJ 07024']	$$$	4.0	154
238	Han Joo Chik Naeng Myun & BBQ	-73.8148621	40.7620607	41-06 149th Pl	Flushing	11355	NY	['41-06 149th Pl', 'Flushing, NY 11355']	$$	4.0	204
239	Gyu-Kaku Japanese BBQ	-73.98989	40.75908	321 W 44th St	New York	10036	NY	['321 W 44th St', 'Unit 103', 'New York, NY 10036']	$$	4.0	1191
240	Galbi Q	-73.9794576733518	40.7614560391404	W 52nd St	New York		NY	['W 52nd St', 'New York, NY']	$	4.5	33
241	TSAôCAA	-74.00922	40.63639	773 59th St	Brooklyn	11220	NY	['773 59th St', 'Brooklyn, NY 11220']	$$	3.0	80
242	Rolly Kimbab	-73.8025	40.76087	163-16 Northern Blvd	Flushing	11358	NY	['163-16 Northern Blvd', 'Flushing, NY 11358']	$	4.0	195
243	O2 BBQ	-73.7683094	40.7589126	45-53 Bell Blvd	Bayside	11361	NY	['45-53 Bell Blvd', 'Bayside, NY 11361']	$$	4.0	353
244	Jjang Cooks	-73.8275927	40.7603375	136-71 Roosevelt Ave	Flushing	11354	NY	['136-71 Roosevelt Ave', 'Flushing, NY 11354']		4.0	46
245	Tang Maru	-73.9845913276076	40.8472084713549	500 10th St	Palisades Park	07650	NJ	['500 10th St', 'Palisades Park, NJ 07650']	$$	4.0	192
246	Purple Yam	-73.9656538486476	40.6402061280108	1314 Cortelyou Rd	Brooklyn	11226	NY	['1314 Cortelyou Rd', 'Brooklyn, NY 11226']	$$	3.5	419
247	Ugly Kitchen	-73.9862178981476	40.7266856651479	103 1st Ave	New York	10003	NY	['103 1st Ave', 'New York, NY 10003']	$$	4.0	610
248	SGD Dubu So Gong Dong Tofu & BBQ	-74.37223	40.8085499	240 Rt 10 E	East Hanover	07936	NJ	['240 Rt 10 E', 'East Hanover, NJ 07936']	$$	4.0	227
249	Shanghai Mong	-73.9871597290039	40.7476119995117	30 W 32nd St	New York	10001	NY	['30 W 32nd St', 'New York, NY 10001']	$$	3.0	505
250	Kinyobi	-74.0419801	40.9056115	838 Main St	Hackensack	07601	NJ	['838 Main St', 'Hackensack, NJ 07601']	$$	4.5	194
251	99 Favor Taste	-74.0115482	40.6355691	732 61st St	Brooklyn	11220	NY	['732 61st St', 'Brooklyn, NY 11220']	$$	4.0	724
252	Go Ba Woo Korean Barbeque	-73.945086	41.016838	4 Rte 303	Tappan	10983	NY	['4 Rte 303', 'Tappan, NY 10983']	$$	3.5	40
253	Pelicana Chicken	-73.9123296	40.77534	22-54 31st St	Astoria	11105	NY	['22-54 31st St', 'Astoria, NY 11105']	$$	3.5	85
254	Hometown Bar-B-Que	-74.0160489746129	40.6748965703426	454 Van Brunt St	Brooklyn	11231	NY	['454 Van Brunt St', 'Brooklyn, NY 11231']	$$	4.0	1307
255	Homung Nangmyun	-73.9540954	40.9689921799866	570 Piermont Rd	Closter	07624	NJ	['570 Piermont Rd', 'A12', 'Closter, NJ 07624']	$$	4.0	63
256	Organic Tofu House	-74.12382	40.97852	88 Godwin Ave	Ridgewood	07450	NJ	['88 Godwin Ave', 'Ridgewood, NJ 07450']	$$	4.0	231
257	Tokyo Sushi Japanese	-74.12064	40.613259	1710 Victory Blvd	Staten Island	10314	NY	['1710 Victory Blvd', 'Staten Island, NY 10314']	$$	3.5	57
258	Sushi Citi	-73.9440599	40.74706	2501 Jackson Ave	Long Island City	11101	NY	['2501 Jackson Ave', 'Long Island City, NY 11101']		4.0	6
259	Dynasty Taste	-73.895408	40.846789	539 E Tremont Ave	Bronx	10457	NY	['539 E Tremont Ave', 'Bronx, NY 10457']		3.5	3
260	Takorea BBQ	-74.155862	40.739894	805 Frank E Rodgers Blvd S	Harrison	07029	NJ	['805 Frank E Rodgers Blvd S', 'Harrison, NJ 07029']	$$	4.0	278
261	San Soo Kap San	-73.82665	40.76129	38-13 Union St	Flushing	11354	NY	['38-13 Union St', 'Flushing, NY 11354']	$$	3.5	200
262	Arirang Restaurant	-73.8030700683594	40.7612266540527	41-04 163rd St	Flushing	11358	NY	['41-04 163rd St', 'Flushing, NY 11358']	$$	4.0	144
263	Asian Spicy Curry Pop-up	-73.99931	40.715031	46 Mulberry St	New York	10013	NY	['46 Mulberry St', 'New York, NY 10013']	$	4.5	138
264	Kimchi Bros	-74.025084	40.85769	226 Main St	Ridgefield Park	07660	NJ	['226 Main St', 'Ridgefield Park, NJ 07660']		5.0	11
265	BARO by Chefs Society	-73.98735	40.74769	34 West 32nd St	New York	10001	NY	['34 West 32nd St', 'New York, NY 10001']	$$	3.5	148
266	Food Gallery 32	-73.98631	40.74761	11 W 32nd St	New York	10001	NY	['11 W 32nd St', 'New York, NY 10001']	$	4.0	813
267	Nolbu Sushi	-73.8014648482203	40.7605842293617	164-25 Northern Blvd	Flushing	11358	NY	['164-25 Northern Blvd', 'Flushing, NY 11358']	$	4.0	139
268	Pan-Tastic Q	-73.9212728	40.7522769	4202 Northern Blvd	Long Island City	11101	NY	['4202 Northern Blvd', 'Long Island City, NY 11101']	$$	3.5	28
269	Kim Chayul's Myung Poom Kalbi	-73.8041304	40.7607694	41-22 162nd St	Flushing	11358	NY	['41-22 162nd St', 'Flushing, NY 11358']	$$$	4.0	35
270	Buttumak	-73.8148386622517	40.7654446269748	150-05 Northern Blvd	Flushing	11354	NY	['150-05 Northern Blvd', 'Flushing, NY 11354']	$$	4.5	25
271	Bonchon - 32nd Street	-73.985027	40.747436	325 5th Ave	New York	10016	NY	['325 5th Ave', 'New York, NY 10016']	$$	3.5	1120
272	Zest	-73.991329	40.685711	176 Smith St	Brooklyn	11201	NY	['176 Smith St', 'Brooklyn, NY 11201']		4.5	36
273	Hyo Dong Gak	-73.9862269	40.7501219	51 W 35th St	New York	10001	NY	['51 W 35th St', 'New York, NY 10001']	$$	3.5	404
274	Myung Dong Noodle House	-73.9698527	40.8518601	2013 Lemoine Ave	Fort Lee	07024	NJ	['2013 Lemoine Ave', 'Fort Lee, NJ 07024']	$$	3.5	293
275	Gayeon	-73.9687126502395	40.8522381075619	2020 Hudson St	Fort Lee	07024	NJ	['2020 Hudson St', 'Fort Lee, NJ 07024']	$$$	4.0	146
276	Seoul Galbi Korean BBQ	-74.0913502	40.934069	123 Paramus Rd	Paramus	07652	NJ	['123 Paramus Rd', 'Paramus, NJ 07652']	$$	4.0	205
277	Gansevoort Market	-74.0046413	40.7410154	353 W 14th St	New York	10014	NY	['353 W 14th St', 'New York, NY 10014']	$$	4.0	265
278	Kogi BBQ	-73.78945	40.76647	33-41 Francis Lewis Blvd	Queens	11358	NY	['33-41 Francis Lewis Blvd', 'Queens, NY 11358']		5.0	5
279	Hwang bu ja	-74.3487453	40.8570395	65 New Rd	Parsippany	07054	NJ	['65 New Rd', 'Parsippany, NJ 07054']	$$	4.0	164
280	Bunsmith	-73.9829608798027	40.6911972950438	445 Albee Square W	Brooklyn	11201	NY	['445 Albee Square W', 'Brooklyn, NY 11201']	$$	4.0	35
281	Rolly Kimbab	-73.7562586133568	40.748536141486	6123 Springfield Blvd	Bayside	11364	NY	['6123 Springfield Blvd', 'Bayside, NY 11364']	$	3.5	292
282	GUPJI	-73.82558	40.75945	149-11A 41st Ave	Flushing	11355	NY	['149-11A 41st Ave', 'Flushing, NY 11355']	$$	4.5	87
283	Hansol Food	-73.8037567138672	40.7619895935059	41-6 162nd St	Queens	11358	NY	['41-6 162nd St', 'Queens, NY 11358']		4.5	11
284	KALBI	-73.9631333202124	40.8088083994982	117TH ST & BROADWAY	New York	10026	NY	['117TH ST & BROADWAY', 'New York, NY 10026']		4.5	5
285	Delicacy	-73.979179	40.754207	12 E 44th St	New York	10017	NY	['12 E 44th St', 'New York, NY 10017']	$	3.5	71
286	BCD Tofu House	-73.9698851108551	40.8501037543158	1640 Schlosser St	Fort Lee	07024	NJ	['1640 Schlosser St', 'Unit C1', 'Fort Lee, NJ 07024']	$$	4.0	460
287	Chingunae Pocha	-73.81499	40.76334	40-03 149th Pl	Flushing	11354	NY	['40-03 149th Pl', 'Flushing, NY 11354']		5.0	25
288	Jeong Yook	-73.98743	40.843688	329 Bergen Blvd	Palisades Park	07650	NJ	['329 Bergen Blvd', 'Palisades Park, NJ 07650']		4.0	79
289	BapEeRang	-73.9850712360145	40.847066163285	476 Bergen Blvd	Palisades Park	07650	NJ	['476 Bergen Blvd', 'Palisades Park, NJ 07650']		5.0	4
290	Madang Restaurant & Cafe	-73.9607	40.86591	11 Sylvan Ave	Englewood Cliffs	07632	NJ	['11 Sylvan Ave', 'Englewood Cliffs, NJ 07632']		3.5	39
291	Halmae Noodle	-73.9961985155002	40.8502985198483	413 Broad Ave	Palisades Park	07650	NJ	['413 Broad Ave', 'Palisades Park, NJ 07650']	$	4.5	90
292	Da Yu Hot Pot 大渝火锅	-73.995379	40.716733	81 Bowery	New York	10002	NY	['81 Bowery', 'New York, NY 10002']	$$$	4.0	117
293	Kimchi Smoke Barbecue	-74.0321035819275	40.9928234560116	301 Center Ave	Westwood	07675	NJ	['301 Center Ave', 'Westwood, NJ 07675']	$$	4.0	395
294	Wangs	-73.9825364202261	40.6772587448359	671 Union St	Brooklyn	11215	NY	['671 Union St', 'Brooklyn, NY 11215']	$$	4.0	237
295	Bonga Solungtang	-74.002921	40.851572	131 W Central Blvd	Palisades Park	07650	NJ	['131 W Central Blvd', 'Palisades Park, NJ 07650']	$$	3.5	27
296	Yea Jip	-73.9717144	40.8516917	235 Main St	Fort Lee	07024	NJ	['235 Main St', 'Fort Lee, NJ 07024']	$$	4.0	60
297	Modoo - Chicken & Noodle Bar	-73.7651000000002	40.7610944545275	216-17 Northern Blvd	Bayside	11361	NY	['216-17 Northern Blvd', 'Bayside, NY 11361']	$$	4.0	244
298	Cafe De Novo	-74.0138110214958	40.7081208335465	94 1/2 Greenwich St	New York	10006	NY	['94 1/2 Greenwich St', 'New York, NY 10006']	$$	3.0	92
299	Goo Gong Tan	-73.81492	40.76318	40-09 149th Pl	Flushing	11354	NY	['40-09 149th Pl', 'Flushing, NY 11354']	$$	4.0	112
300	Gyu-Kaku Japanese BBQ	-73.97054	40.75537	805 3rd Ave	New York	10022	NY	['805 3rd Ave', '2nd Flr', 'New York, NY 10022']	$$$	4.0	1163
301	Sung Book Dong	-73.73869	40.76786	248-25 Northern Blvd	Little Neck	11362	NY	['248-25 Northern Blvd', 'Little Neck, NY 11362']		4.5	35
302	A-Pou's Taste	-73.93616	40.71326	963 Grand St	Brooklyn	11211	NY	['963 Grand St', 'Brooklyn, NY 11211']	$	4.5	40
303	Pinwheel Garden Dumpling & Noodle Bar	-74.06102	40.71039	318 Communipaw Ave	Jersey City	07304	NJ	['318 Communipaw Ave', 'Jersey City, NJ 07304']	$$	4.5	162
304	Myung Ga Tofu and BBQ	-73.95362	40.96865	570 Piermont Rd	Closter	07624	NJ	['570 Piermont Rd', 'Ste C8', 'Closter, NJ 07624']	$$	4.5	44
305	Northern King Dumpling - Wang Mandu	-73.8155436	40.76514	149-44 Northern Blvd	Flushing	11354	NY	['149-44 Northern Blvd', 'Flushing, NY 11354']	$	4.5	55
306	K-pop Haus	-74.0047136	40.7408261	353 W 14th St	New York	10014	NY	['353 W 14th St', 'New York, NY 10014']		3.0	2
307	Korean Noodle House	-73.7728996574879	40.7596862454156	210-09 Northern Blvd	Flushing	11361	NY	['210-09 Northern Blvd', 'Flushing, NY 11361']	$$	3.5	248
308	Kimbob Club	-73.99479	40.85175	456 Broad Ave	Palisades Park	07650	NJ	['456 Broad Ave', 'Palisades Park, NJ 07650']		4.5	2
309	K-Town Food Court	-73.7811672067863	40.7535322693241	46-40 Francis Lewis Blvd	Bayside	11361	NY	['46-40 Francis Lewis Blvd', 'Bayside, NY 11361']	$$	4.0	42
310	YeDon	-73.7740894	40.759233	209-11 Northern Blvd	Bayside	11361	NY	['209-11 Northern Blvd', 'Bayside, NY 11361']	$$	4.0	80
311	Ramen Andante	-73.9625803	40.7148695	130 Grand St	Brooklyn	11249	NY	['130 Grand St', 'Brooklyn, NY 11249']	$$	4.5	48
312	Sam Won Gahk	-73.7627729773521	40.7613500207663	219-01 Northern Blvd	Bayside	11361	NY	['219-01 Northern Blvd', 'Bayside, NY 11361']	$$	3.5	84
313	Sea Shai Korean & Japanese Restaurant	-74.145901	40.827258	662 Passaic Ave	Nutley	07110	NJ	['662 Passaic Ave', 'Nutley, NJ 07110']		4.0	21
314	Shabu Garden	-73.9864598	40.7482056	24 West 33rd St	New York	10001	NY	['24 West 33rd St', 'New York, NY 10001']	$$	3.5	45
315	New Tosocchon	-73.7691953	40.7593788	45-30 Bell Blvd	Queens	11361	NY	['45-30 Bell Blvd', 'Queens, NY 11361']	$$	3.5	29
316	Pelicana Chicken - Flushing	-73.803787	40.76075	41-23 162nd St	Flushing	11358	NY	['41-23 162nd St', 'Flushing, NY 11358']	$$	4.5	806
317	Hanam BBQ	-73.999453	40.853969	445 Grand Ave	Palisades Park	07650	NJ	['445 Grand Ave', 'Palisades Park, NJ 07650']		4.0	120
318	Juk Story	-73.8142740726471	40.7632547456775	40-16 150th St	Queens	11354	NY	['40-16 150th St', 'Queens, NY 11354']		4.5	6
319	Pokébāb	-73.95866	40.71683	209 Bedford Ave	Brooklyn	11211	NY	['209 Bedford Ave', 'Brooklyn, NY 11211']	$$	4.5	161
320	Guh Song Chinese Restaurant	-73.76903	40.75899	45-46 Bell Blvd	Bayside	11361	NY	['45-46 Bell Blvd', 'Bayside, NY 11361']	$$	4.0	178
321	Pho Che	-73.7881441	40.7576858	193-16 Northern Blvd	Flushing	11358	NY	['193-16 Northern Blvd', 'Flushing, NY 11358']	$$	4.0	285
322	Mami Best Food	-73.99532	40.85107	442 Broad Ave	Palisades Park	07650	NJ	['442 Broad Ave', 'Palisades Park, NJ 07650']	$	4.5	38
323	Son Ja Jang	-73.99845	40.84629	232 Broad Ave	Palisades Park	07650	NJ	['232 Broad Ave', 'Palisades Park, NJ 07650']	$$	4.0	167
324	Yechun	-74.0017792996024	40.8423849634845	18 Broad Ave	Palisades Park	07650	NJ	['18 Broad Ave', 'Palisades Park, NJ 07650']		4.5	14
325	Shanghai Red Asian Latin Bistro	-73.8425095552948	40.8401620296024	127 Westchester Sq	Bronx	10461	NY	['127 Westchester Sq', 'Bronx, NY 10461']	$$	4.0	65
326	Haki Restaurant	-73.80466	40.76217	160-30 Northern Blvd	Queens	11358	NY	['160-30 Northern Blvd', 'Queens, NY 11358']		3.5	15
327	Chil Chup Ban Sang	-73.99745	40.84799	280 Broad Ave	Palisades Park	07650	NJ	['280 Broad Ave', 'Palisades Park, NJ 07650']		4.5	9
328	Shabu-Tatsu East Village	-73.98585	40.72927	216 E 10th St	New York	10003	NY	['216 E 10th St', 'New York, NY 10003']	$$	4.0	627
329	Mapo BBQ	-73.8151035	40.7621255	14924 41st Ave	Flushing	11355	NY	['14924 41st Ave', 'Flushing, NY 11355']	$$$	3.5	373
330	Sunny Kimbap	-73.7701737	40.7602877	213-09 Northern Blvd	Bayside	11361	NY	['213-09 Northern Blvd', 'Bayside, NY 11361']		4.0	15
331	Son Kalguksu	-73.9970621	40.8492632	339 Broad Ave	Palisades Park	07650	NJ	['339 Broad Ave', 'Palisades Park, NJ 07650']	$$	4.5	30
332	Franchia Vegan Cafe	-73.9812423408763	40.7474712051298	12 Park Ave	New York	10016	NY	['12 Park Ave', 'New York, NY 10016']	$$	4.0	898
333	Lim's Kitchen	-73.77063	40.76226	42-14 Bell Blvd	Bayside	11361	NY	['42-14 Bell Blvd', 'Bayside, NY 11361']		4.0	52
334	Kokio	-73.7551873	40.7494409	221-40 Horace Harding Expy	Oakland Gardens	11364	NY	['221-40 Horace Harding Expy', 'Oakland Gardens, NY 11364']	$$	3.5	56
335	Sikgaek Gugu	-73.97206	40.85216	247 Main St	Fort Lee	07024	NJ	['247 Main St', 'Fort Lee, NJ 07024']		4.5	12
336	Jongro BBQ	-73.8097835	40.7638533	155-14 Roosevelt Ave	Flushing	11354	NY	['155-14 Roosevelt Ave', 'Flushing, NY 11354']	$$	3.5	303
337	Gam Mee Ok Restaurant	-73.9773	40.85549	485 Main St	Fort Lee	07024	NJ	['485 Main St', 'Fort Lee, NJ 07024']	$$	3.5	204
338	Baoburg	-73.9503321851175	40.7234929271998	614 Manhattan Ave	Brooklyn	11222	NY	['614 Manhattan Ave', 'Brooklyn, NY 11222']	$$	4.0	202
339	Ian's kitchen	-73.8139	40.763234	4017 150th	Queens	11354	NY	['4017 150th', 'Queens, NY 11354']		5.0	11
340	Myung Ga Won	-73.9627647	40.9307987	72 Piermont Rd	Tenafly	07670	NJ	['72 Piermont Rd', 'Tenafly, NJ 07670']	$$	4.5	28
341	Mr.Chicken & Mrs.Tea	-73.8423077	40.6698487	150-29 Crossbay Blvd	Ozone Park	11417	NY	['150-29 Crossbay Blvd', 'Ste 1', 'Ozone Park, NY 11417']		4.5	52
342	Yakiniku Futago	-73.9941236398979	40.738851870947	37 W 17th St	New York	10011	NY	['37 W 17th St', 'New York, NY 10011']	$$$$	4.5	324
343	Little Mo	-73.93368	40.69701	1158 Myrtle Ave	Brooklyn	11221	NY	['1158 Myrtle Ave', 'Brooklyn, NY 11221']	$$	4.0	307
344	CravWings	-73.842959	40.960288	1769 Central Park Ave	Yonkers	10710	NY	['1769 Central Park Ave', 'Yonkers, NY 10710']		4.0	75
345	Ambrosia	-73.9803848266602	40.755542755127	8 W 45th St	New York	10036	NY	['8 W 45th St', 'New York, NY 10036']	$	3.5	82
346	Kangtong BBQ	-73.81498	40.76203	149-20 41st Ave	Flushing	11355	NY	['149-20 41st Ave', 'Flushing, NY 11355']	$$	4.0	37
347	Dae Jang Guem	-73.8296659290791	40.759014273249	40-21 Main St	Flushing	11354	NY	['40-21 Main St', 'New World Mall Food Court', 'Flushing, NY 11354']		5.0	2
348	K-Pot Korean BBQ & Hot Pot	-74.4003038	40.4557481	300 State Rte 18	East Brunswick	08816	NJ	['300 State Rte 18', 'Ste 4', 'East Brunswick, NJ 08816']	$$	4.0	358
349	Yogi Korean Grill	-73.97214	40.75394	47TH And 3rd	New York	10017	NY	['47TH And 3rd', 'New York, NY 10017']		4.5	7
350	Sushi Gallery	-73.9933660828876	40.6975970682387	71 Clark St	Brooklyn	11201	NY	['71 Clark St', 'Brooklyn, NY 11201']	$$	4.5	133
351	Shilla	-73.8267593	40.7718582	29-18 Union St	Flushing	11354	NY	['29-18 Union St', 'Flushing, NY 11354']	$$	4.0	38
352	Boom Boom Chicken	-74.1025941073895	40.8282711252748	36 Park Ave	Rutherford	07070	NJ	['36 Park Ave', 'Rutherford, NJ 07070']	$$	4.0	181
